ProjectCode,ReportMonth,State,OriginalCost,RevisedCost,Expenditure,Physical Progress,Agency,DateInconsistency,ProjectAgeDays,ApprovalToStartDays,CurrentExpenditureRatio,RobustCurrentExpenditurePct,RobustCurrentGap,HasRevisedCost,HasRevisedDoc,ProgressVelocity,ProgressScheduleGap,ExpenditureProgressGap,CostGrowth,ScheduleElapsedRatio,RemainingPlannedDays,ElapsedDays,PlannedDurationDays,ProgressBehindSchedule10,ProgressBehindSchedule20,ProgressBehindSchedule30,NegativeProgressVelocity,NoProgress,LateStageLowProgress,ExpenditureAhead10,ExpenditureAhead20,ExpenditureAhead30,OverallRiskEvent
400315,2026-05-01,West Bengal,5365.88,5365.88,627.89,18.47,Eastern Coal Fields Limited [ECL],False,1765.0,0.0,11.70152891976712,11.70152891976712,6.768471080232878,0,0,0.0,,-6.768471080232878,0.0,,-1765.0,1765.0,0.0,0,0,0,0,1,0,0,0,0,0
400321,2026-05-01,Madhya Pradesh,1729.68,1729.68,943.02,53.73,Northern Coalfields Limited [NCL],False,2007.0,0.0,54.51991119744692,54.51991119744692,-0.7899111974469264,0,1,4.969999999999999,,0.7899111974469264,0.0,,-2007.0,2007.0,0.0,0,0,0,0,0,0,0,0,0,1
400352,2026-05-01,Jharkhand,764.57,764.57,145.81,29.39,Ministry of Coal,False,2099.0,0.0,19.070850281857776,19.070850281857776,10.319149718142224,0,0,-2.8399999999999963,,-10.319149718142224,0.0,,-2099.0,2099.0,0.0,0,0,0,1,0,0,0,0,0,0
400353,2026-05-01,Maharashtra,711.01,711.01,174.55,19.02,Western Coalfields Limited [WCL],False,1673.0,973.0,24.54958439403103,24.54958439403103,-5.52958439403103,0,0,0.0,-152.92244604316545,5.52958439403103,0.0,1.7194244604316546,-700.0,1673.0,973.0,1,1,1,0,1,1,0,0,0,0
400354,2026-05-01,Chhattisgarh,5241.4,5241.4,2918.21,39.34,South Eastern Coalfields Limited [SECL],False,1977.0,0.0,55.67615522570306,55.67615522570306,-16.33615522570306,0,0,1.3400000000000034,,16.33615522570306,0.0,,-1977.0,1977.0,0.0,0,0,0,0,0,0,1,0,0,0
400369,2026-05-01,"Multi-States(Madhya Pradesh,Uttar Pradesh)",836.42,836.42,835.51,92.05,Northern Coalfields Limited [NCL],False,2099.0,0.0,99.89120298414672,99.89120298414672,-7.841202984146719,0,1,2.1499999999999915,,7.841202984146719,0.0,,-2099.0,2099.0,0.0,0,0,0,0,0,0,0,0,0,0
400382,2026-05-01,Maharashtra,6000.0,6000.0,5999.89,88.0,Reliance Industries Ltd,False,2312.0,31.0,99.99816666666668,99.99816666666668,-11.998166666666677,0,0,0.0,-112.0,11.998166666666677,0.0,2.0,-2281.0,2312.0,31.0,1,1,1,0,1,0,1,0,0,0
400392,2026-05-01,Odisha,2838.86,2838.86,1713.01,52.3,Mahanadi Coalfields Limited [MCL],False,2738.0,0.0,60.34147509915952,60.34147509915952,-8.04147509915952,0,0,0.2999999999999971,,8.04147509915952,0.0,,-2738.0,2738.0,0.0,0,0,0,0,0,0,0,0,0,0
400424,2026-05-01,Chhattisgarh,11816.4,11816.4,6922.36,78.48,South Eastern Coalfields Limited [SECL],False,3713.0,0.0,58.582647845367454,58.582647845367454,19.89735215463255,0,1,0.0,,-19.89735215463255,0.0,,-3713.0,3713.0,0.0,0,0,0,0,1,0,0,0,0,0
400425,2026-05-01,Jharkhand,1230.27,1230.27,742.8,82.62,BCCL,False,5387.0,0.0,60.37699041673778,60.37699041673778,22.24300958326222,0,1,0.1700000000000017,,-22.24300958326222,0.0,,-5387.0,5387.0,0.0,0,0,0,0,0,0,0,0,0,1
400426,2026-05-01,Madhya Pradesh,1856.36,3800.0,979.15,23.5,Hindustan Copper Limited [HCL],False,4048.0,1308.0,25.767105263157898,25.767105263157898,-2.267105263157898,1,1,-61.370000000000005,-176.5,2.267105263157898,0.0,2.0,-2740.0,4048.0,1308.0,1,1,1,1,0,1,0,0,0,0
601812,2026-05-01,Telangana,2360.0,2360.0,0.0,2.16,National Industrial Corridor Development Corporation,False,89.0,549.0,0.0,0.0,2.16,0,0,1.86,-14.051293260473589,-2.16,0.0,0.1621129326047359,460.0,89.0,549.0,1,0,0,0,0,0,0,0,0,0
602096,2026-05-01,"Multi-States(ArunachalPradesh, Assam)",6285.33,26075.5,26277.65,97.72,National Hydroelectric Power Corporation Limited [NHPC],False,7790.0,488.0,100.77524879676325,100.0,-2.280000000000001,1,1,0.0799999999999983,-102.28,3.055248796763252,0.0,2.0,-7302.0,7790.0,488.0,1,1,1,0,0,0,0,0,0,0
602098,2026-05-01,"Jammu andKashmir",424.93,500.91,484.52,96.0,"Indian Institute of Management, Jammu",False,2038.0,580.0,96.72795512167853,96.72795512167853,-0.7279551216785336,1,1,0.0,-104.0,0.7279551216785336,0.0,2.0,-1458.0,2038.0,580.0,1,1,1,0,1,0,0,0,0,0
602099,2026-05-01,Himachal Pradesh,392.51,454.78,337.67,97.8,"Indian Institute of Management, Sirmaur",False,2099.0,700.0,74.24908747086504,74.24908747086504,23.550912529134962,1,1,0.2999999999999971,-102.2,-23.55091252913496,0.0,2.0,-1399.0,2099.0,700.0,1,1,1,0,0,0,0,0,0,0
602181,2026-05-01,Sikkim,5748.04,5748.04,4447.82,73.11,National Hydroelectric Power Corporation Limited [NHPC],False,2252.0,366.0,77.37976771212448,77.37976771212448,-4.269767712124477,0,1,0.5999999999999943,-126.89,4.269767712124477,0.0,2.0,-1886.0,2252.0,366.0,1,1,1,0,0,0,0,0,0,0
602184,2026-05-01,West Bengal,1381.84,2865.56,1587.33,56.16,National Thermal Power Corporation [NTPC],False,4260.0,0.0,55.39336115802844,55.39336115802844,0.766638841971556,1,1,1.0999999999999943,,-0.766638841971556,0.0,,-4260.0,4260.0,0.0,0,0,0,0,0,0,0,0,0,0
602185,2026-05-01,Uttarakhand,2978.0,10907.3,7791.33,77.0,National Thermal Power Corporation [NTPC],False,7121.0,0.0,71.43225179466964,71.43225179466964,5.567748205330361,1,1,0.0,,-5.567748205330361,0.0,,-7121.0,7121.0,0.0,0,0,0,0,1,0,0,0,0,0
602195,2026-05-01,Uttarakhand,3860.35,6405.08,5608.58,80.5,THDC India Limited,False,4503.0,1979.0,87.56455813198274,87.56455813198274,-7.064558131982736,1,1,0.5,-119.5,7.064558131982736,0.0,2.0,-2524.0,4503.0,1979.0,1,1,1,0,0,0,0,0,0,0
602223,2026-05-01,"Multi-States(ArunachalPradesh, Sikkim)",4754.42,9129.32,8088.57,83.5,Power Grid Corporation of India Limited [POWERGRID],False,4230.0,0.0,88.59991762803801,88.59991762803801,-5.099917628038014,1,1,0.0999999999999943,,5.099917628038014,0.0,,-4230.0,4230.0,0.0,0,0,0,0,0,0,0,0,0,0
602525,2026-05-01,"Jammu andKashmir",8112.12,12728.0,9313.54,82.05,National Hydroelectric Power Corporation Limited [NHPC],False,3011.0,1219.0,73.17363293526084,73.17363293526084,8.876367064739156,1,1,1.5499999999999972,-117.95,-8.876367064739156,0.0,2.0,-1792.0,3011.0,1219.0,1,1,1,0,0,0,0,0,0,0
602532,2026-05-01,"Jammu andKashmir",4287.59,5409.0,3868.72,85.5,National Hydroelectric Power Corporation Limited [NHPC],False,2281.0,337.0,71.5237567017933,71.5237567017933,13.976243298206697,1,1,2.0400000000000063,-114.5,-13.976243298206697,0.0,2.0,-1944.0,2281.0,337.0,1,1,1,0,0,0,0,0,0,0
602535,2026-05-01,"Jammu andKashmir",5281.94,5281.94,1622.1,30.4,National Hydroelectric Power Corporation Limited [NHPC],False,1581.0,334.0,30.710307197734167,30.710307197734167,-0.3103071977341685,0,1,0.5499999999999972,-169.6,0.3103071977341685,0.0,2.0,-1247.0,1581.0,334.0,1,1,1,0,0,1,0,0,0,0
602579,2026-05-01,Bihar,10439.09,13756.6,13479.85,94.79,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,False,2526.0,92.0,97.98823837285376,97.98823837285376,-3.1982383728537513,1,1,0.4600000000000079,-105.21,3.198238372853752,0.0,2.0,-2434.0,2526.0,92.0,1,1,1,0,0,0,0,0,0,0
602582,2026-05-01,Himachal Pradesh,687.97,1561.21,1122.67,77.95,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,False,1826.0,212.0,71.91024910165834,71.91024910165834,6.039750898341666,1,1,0.4399999999999977,-122.05,-6.039750898341666,0.0,2.0,-1614.0,1826.0,212.0,1,1,1,0,0,0,0,0,0,0
602593,2026-05-01,Himachal Pradesh,1810.56,4681.64,1941.63,51.63,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,False,2007.0,0.0,41.473287138694985,41.473287138694985,10.156712861305017,1,1,0.3100000000000023,,-10.156712861305015,0.0,,-2007.0,2007.0,0.0,0,0,0,0,0,0,0,0,0,0
602792,2026-05-01,Chhattisgarh,1171.0,1171.0,420.67,100.0,SECR,False,1826.0,3592.0,35.92399658411614,35.92399658411614,64.07600341588386,0,1,0.0,49.16481069042317,-64.07600341588386,0.0,0.5083518930957683,1766.0,1826.0,3592.0,0,0,0,0,1,0,0,0,0,1
602797,2026-05-01,"Multi-States (UttarPradesh, WestBengal)",461.64,461.64,296.61,33.0,Eastern Railway [ER] - I,False,3073.0,122.0,64.25136469976606,64.25136469976606,-31.251364699766057,0,1,1.1499999999999986,-167.0,31.251364699766057,0.0,2.0,-2951.0,3073.0,122.0,1,1,1,0,0,1,1,1,1,0
602961,2026-05-01,Odisha,11843.75,12543.0,6644.65,51.4,National Thermal Power Corporation [NTPC],False,1338.0,31.0,52.97496611655903,52.97496611655903,-1.5749661165590325,1,1,1.1999999999999955,-148.6,1.5749661165590323,0.0,2.0,-1307.0,1338.0,31.0,1,1,1,0,0,0,0,0,0,0
603210,2026-05-01,Rajasthan,921.66,921.66,0.0,1.21,National Industrial Corridor Development Corporation,False,120.0,518.0,0.0,0.0,1.21,0,0,,-21.956023166023165,-1.21,,0.2316602316602316,398.0,120.0,518.0,1,1,0,0,0,0,0,0,0,0
603945,2026-05-01,Odisha,567.03,2990.05,2776.23,62.85,Water Resources-OR,False,10347.0,275.0,92.84894901423053,92.84894901423053,-29.998949014230526,1,1,0.0,-137.15,29.99894901423053,0.0,2.0,-10072.0,10347.0,275.0,1,1,1,0,1,0,1,1,0,0
604791,2026-05-01,Assam,12366.0,25313.0,19820.29,85.5,Ministry of Petroleum & Natural Gas,False,2130.0,0.0,78.30083356378145,78.30083356378145,7.1991664362185475,1,1,0.9000000000000057,,-7.199166436218548,12.532230817106784,,-2130.0,2130.0,0.0,0,0,0,0,0,0,0,0,0,0
604795,2026-05-01,Tamil Nadu,31580.0,36354.0,1579.73,10.2,Chennai Petroleum Corporation Limited [CPCL],False,1703.0,0.0,4.3454090333938495,4.3454090333938495,5.85459096660615,1,1,0.0,,-5.85459096660615,0.0,,-1703.0,1703.0,0.0,0,0,0,0,1,0,0,0,0,0
604833,2026-05-01,Maharashtra,281.35,389.67,279.58,81.0,Ministry of Petroleum & Natural Gas,False,3256.0,0.0,71.74788923961299,71.74788923961299,9.252110760387012,1,1,1.5,,-9.252110760387012,0.0,,-3256.0,3256.0,0.0,0,0,0,0,0,0,0,0,0,0
604853,2026-05-01,Haryana,2281.94,3200.0,1920.67,65.2,Ministry of Petroleum & Natural Gas,False,2526.0,0.0,60.0209375,60.0209375,5.179062500000001,1,1,0.2000000000000028,,-5.179062500000001,0.0,,-2526.0,2526.0,0.0,0,0,0,0,0,0,0,0,0,0
604859,2026-05-01,Odisha,13805.0,11783.0,70637.31,94.3,Ministry of Petroleum & Natural Gas,False,2130.0,0.0,599.4849359246372,100.0,-5.700000000000003,1,1,0.3999999999999915,,505.1849359246372,0.0,,-2130.0,2130.0,0.0,0,0,0,0,0,0,1,1,1,0
604863,2026-05-01,Assam,682.9,726.93,599.64,94.3,Ministry of Petroleum & Natural Gas,False,3042.0,0.0,82.48937311708143,82.48937311708143,11.81062688291857,1,1,0.0,,-11.81062688291857,0.0,,-3042.0,3042.0,0.0,0,0,0,0,1,0,0,0,0,0
605155,2026-05-01,"Jammu andKashmir",4526.12,4526.12,1616.87,35.32,National Hydroelectric Power Corporation Limited [NHPC],False,1277.0,184.0,35.72309174303819,35.72309174303819,-0.40309174303818907,0,1,1.1099999999999994,-164.68,0.403091743038189,0.0,2.0,-1093.0,1277.0,184.0,1,1,1,0,0,1,0,0,0,0
605156,2026-05-01,Sikkim,938.29,1828.11,1672.37,96.92,National Hydroelectric Power Corporation Limited [NHPC],False,1734.0,153.0,91.48081898791648,91.48081898791648,5.439181012083523,1,1,0.3900000000000005,-103.08,-5.439181012083523,0.0,2.0,-1581.0,1734.0,153.0,1,1,1,0,0,0,0,0,0,0
605292,2026-05-01,Punjab,348.31,348.31,293.1,91.7,"Indian intitue of Management, Amritsar",False,2130.0,274.0,84.14917745686314,84.14917745686314,7.55082254313686,0,1,0.0,-108.3,-7.55082254313686,0.0,2.0,-1856.0,2130.0,274.0,1,1,1,0,1,0,0,0,0,0
606013,2026-05-01,Bihar,499.21,499.21,449.96,98.6,NIT Patna,False,1369.0,31.0,90.13441237154704,90.13441237154704,8.465587628452951,0,1,0.0999999999999943,-101.4,-8.465587628452951,0.0,2.0,-1338.0,1369.0,31.0,1,1,1,0,0,0,0,0,0,0
606112,2026-05-01,Assam,153.71,153.71,137.84,97.97,Tezpur University,False,1795.0,762.0,89.67536269598595,89.67536269598595,8.294637304014046,0,1,0.269999999999996,-102.03,-8.294637304014046,0.0,2.0,-1033.0,1795.0,762.0,1,1,1,0,0,0,0,0,0,0
606431,2026-05-01,Kerala,1006.45,1217.4,686.2,86.5,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,False,2252.0,974.0,56.36602595695746,56.36602595695746,30.133974043042542,1,1,0.5,-113.5,-30.133974043042542,0.0,2.0,-1278.0,2252.0,974.0,1,1,1,0,0,0,0,0,0,0
606479,2026-05-01,Uttar Pradesh,246.0,246.0,209.68,99.0,Banaras Hindu University,False,2160.0,0.0,85.23577235772358,85.23577235772358,13.764227642276424,0,1,0.0,,-13.764227642276424,0.0,,-2160.0,2160.0,0.0,0,0,0,0,1,0,0,0,0,0
607653,2026-05-01,Punjab,234.78,234.78,61.39,99.0,CAO/C/NR,False,1308.0,,26.14788312462731,26.14788312462731,72.85211687537269,0,1,99.0,,-72.85211687537269,0.0,,,1308.0,,0,0,0,0,0,0,0,0,0,0
607709,2026-05-01,"Multi-States(Assam, Manipur,Meghalaya,Mizoram,Nagaland, Tripura)",5111.33,6700.0,5577.75,99.0,Power Grid Corporation of India Limited [POWERGRID],False,3713.0,456.0,83.25,83.25,15.75,1,1,0.5,-101.0,-15.75,0.0,2.0,-3257.0,3713.0,456.0,1,1,1,0,0,0,0,0,0,0
609019,2026-05-01,West Bengal,500.0,442.0,416.2,96.6,"Indian Institute of Technology, Kharagpur",False,2587.0,304.0,94.16289592760181,94.16289592760181,2.437104072398185,1,1,0.5999999999999943,-103.4,-2.437104072398185,0.0,2.0,-2283.0,2587.0,304.0,1,1,1,0,0,0,0,0,0,0
609424,2026-05-01,Gujarat,4243.64,4243.64,2385.0,60.0,Deendayal Port Trust,False,791.0,517.0,56.20175132669123,56.20175132669123,3.7982486733087697,0,1,0.0,-92.9980657640232,-3.7982486733087697,0.0,1.5299806576402322,-274.0,791.0,517.0,1,1,1,0,1,0,0,0,0,1
609736,2026-05-01,Sikkim,314.06,314.06,292.0,95.5,Sikkim University,False,1581.0,518.0,92.97586448449341,92.97586448449341,2.524135515506586,0,1,0.5,-104.5,-2.524135515506586,0.0,2.0,-1063.0,1581.0,518.0,1,1,1,0,0,0,0,0,0,0
609996,2026-05-01,Telangana,262.0,262.0,216.1,89.11,"Indian Institute of Technology, Hyderabad",False,1277.0,61.0,82.48091603053435,82.48091603053435,6.629083969465654,0,1,1.6700000000000017,-110.89,-6.629083969465654,0.0,2.0,-1216.0,1277.0,61.0,1,1,1,0,0,0,0,0,0,0
610315,2026-05-01,Odisha,1229.32,843.09,874.09,98.5,"Indian Institutes of Science Education and Research, Behrampur",False,2434.0,335.0,103.67695026628236,100.0,-1.5,1,1,0.0,-101.5,5.176950266282361,0.0,2.0,-2099.0,2434.0,335.0,1,1,1,0,1,0,0,0,0,0
610984,2026-05-01,Jharkhand,431.0,431.0,261.97,65.9,Oil and Natural Gas Corporation Limited [ONGC],False,2373.0,0.0,60.78190255220418,60.78190255220418,5.118097447795826,0,1,0.6000000000000085,,-5.118097447795826,0.0,,-2373.0,2373.0,0.0,0,0,0,0,0,0,0,0,0,1
611047,2026-05-01,"Jammu andKashmir",861.37,861.37,327.3,52.95,Airport Authority of India [AAI],False,882.0,61.0,37.99760846094013,37.99760846094013,14.952391539059875,0,1,1.6000000000000014,-147.05,-14.952391539059876,0.0,2.0,-821.0,882.0,61.0,1,1,1,0,0,0,0,0,0,0
611452,2026-05-01,"Multi-States(Gujarat,Maharashtra)",311.0,311.0,263.42,93.0,Western Railway,False,1157.0,1277.0,84.70096463022509,84.70096463022509,8.299035369774913,0,1,0.0,2.3970242756460465,-8.299035369774913,0.0,0.9060297572435396,120.0,1157.0,1277.0,0,0,0,0,1,0,0,0,0,0
611495,2026-05-01,West Bengal,1549.0,1549.0,481.09,36.93,Airport Authority of India [AAI],False,607.0,31.0,31.058102001291154,31.058102001291154,5.871897998708846,0,1,2.3299999999999983,-163.07,-5.871897998708846,0.0,2.0,-576.0,607.0,31.0,1,1,1,0,0,1,0,0,0,0
611509,2026-05-01,Jharkhand,14358.0,14358.0,1964.6,11.5,Damodar Valley Corporation,False,546.0,580.0,13.68296420114222,13.68296420114222,-2.1829642011422195,0,0,0.5,-82.63793103448276,2.1829642011422195,0.0,0.9413793103448276,34.0,546.0,580.0,1,1,1,0,0,0,0,0,0,0
611570,2026-05-01,"Multi-States(Karnataka,Maharashtra,Telangana, UttarPradesh)",500.48,500.48,393.31,79.0,Airport Authority of India [AAI],False,1308.0,669.0,78.58655690537084,78.58655690537084,0.41344309462915874,0,1,1.0,-116.51569506726456,-0.4134430946291587,0.0,1.9551569506726456,-639.0,1308.0,669.0,1,1,1,0,0,0,0,0,0,0
611586,2026-05-01,Himachal Pradesh,2614.51,4925.87,1097.78,34.43,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,False,1216.0,0.0,22.28601242014101,22.28601242014101,12.14398757985899,1,1,0.4500000000000028,,-12.14398757985899,0.0,,-1216.0,1216.0,0.0,0,0,0,0,0,0,0,0,0,0
611602,2026-05-01,Tamil Nadu,1207.0,1207.0,310.98,41.0,Airport Authority of India [AAI],False,1065.0,1857.0,25.764705882352946,25.764705882352946,15.235294117647054,0,1,3.0,-16.35056542810986,-15.235294117647054,0.0,0.5735056542810986,792.0,1065.0,1857.0,1,0,0,0,0,0,0,0,0,0
611669,2026-05-01,"Multi-States(Bihar, UttarPradesh)",380.47,380.47,258.41,20.0,North Eastern Railway [NER],False,1065.0,396.0,67.91862696138986,67.91862696138986,-47.91862696138986,0,1,0.0,-180.0,47.91862696138986,0.0,2.0,-669.0,1065.0,396.0,1,1,1,0,1,1,1,1,1,0
611699,2026-05-01,Arunachal Pradesh,1750.07,1750.07,74.83,5.1,North Eastern Electric Power Corporation Limited,False,365.0,151.0,4.275828966841327,4.275828966841327,0.8241710331586729,0,0,0.0599999999999996,-194.9,-0.8241710331586729,0.0,2.0,-214.0,365.0,151.0,1,1,1,0,0,1,0,0,0,0
611716,2026-05-01,Arunachal Pradesh,8146.21,8146.21,244.35,6.45,North Eastern Electric Power Corporation Limited,False,242.0,0.0,2.999554394006538,2.999554394006538,3.4504456059934623,0,0,0.04,,-3.4504456059934623,0.0,,-242.0,242.0,0.0,0,0,0,0,0,0,0,0,0,0
611735,2026-05-01,"Multi-States (Delhi,Rajasthan)",331.0,331.0,199.63,60.75,Power Grid Corporation of India Limited [POWERGRID],False,1247.0,0.0,60.31117824773414,60.31117824773414,0.4388217522658593,0,1,4.0,,-0.4388217522658593,0.0,,-1247.0,1247.0,0.0,0,0,0,0,0,0,0,0,0,1
611751,2026-05-01,Maharashtra,960.64,960.64,1375.55,2.03,South Central Railway [SCR] - II,False,1096.0,0.0,143.1909976682212,100.0,-97.97,0,0,0.0099999999999997,,141.1609976682212,0.0,,-1096.0,1096.0,0.0,0,0,0,0,0,0,1,1,1,0
611754,2026-05-01,Andhra Pradesh,293.3,293.3,272.72,0.24,South Central Railway [SCR] - II,False,1035.0,0.0,92.98329355608593,92.98329355608593,-92.74329355608593,0,0,0.0099999999999999,,92.74329355608592,0.0,,-1035.0,1035.0,0.0,0,0,0,0,0,0,1,1,1,0
611855,2026-05-01,Rajasthan,968.92,968.92,730.39,73.0,North Western Railway [NWR],False,1216.0,0.0,75.38186847211328,75.38186847211328,-2.3818684721132826,0,0,0.0,,2.3818684721132826,0.0,,-1216.0,1216.0,0.0,0,0,0,0,1,0,0,0,0,1
611861,2026-05-01,"Multi-States(Haryana,Rajasthan)",352.0,352.0,325.79,80.0,North Western Railway [NWR],False,1247.0,-62.0,92.55397727272728,92.55397727272728,-12.55397727272728,0,1,7.0,,12.55397727272728,0.0,,-1309.0,1247.0,-62.0,0,0,0,0,0,0,1,0,0,1
611864,2026-05-01,Jharkhand,4011.85,4011.85,414.93,30.92,BCCL,False,1216.0,0.0,10.342610017822203,10.342610017822203,20.5773899821778,0,0,1.2200000000000024,,-20.5773899821778,0.0,,-1216.0,1216.0,0.0,0,0,0,0,0,0,0,0,0,0
611884,2026-05-01,Haryana,471.0,471.0,273.41,73.0,North Western Railway [NWR],False,1185.0,0.0,58.048832271762215,58.048832271762215,14.951167728237785,0,1,1.0,,-14.951167728237785,0.0,,-1185.0,1185.0,0.0,0,0,0,0,0,0,0,0,0,0
611917,2026-05-01,Haryana,1459.0,2531.44,1632.01,87.3,Indian Oil Corporation Limited [IOCL],False,1522.0,0.0,64.46962993395063,64.46962993395063,22.83037006604937,1,1,1.3999999999999917,,-22.83037006604937,0.0,,-1522.0,1522.0,0.0,0,0,0,0,0,0,0,0,0,0
611918,2026-05-01,Gujarat,468.0,468.0,44.62,9.0,PCE/WR,False,1400.0,-365.0,9.534188034188034,9.534188034188034,-0.5341880341880341,0,0,0.0,,0.5341880341880341,0.0,,-1765.0,1400.0,-365.0,0,0,0,0,1,0,0,0,0,0
611927,2026-05-01,Andhra Pradesh,560.72,560.72,276.66,65.0,WPO/Patna,False,3134.0,1369.0,49.34013411328292,49.34013411328292,15.659865886717078,0,0,0.0,-135.0,-15.659865886717078,0.0,2.0,-1765.0,3134.0,1369.0,1,1,1,0,1,0,0,0,0,0
611929,2026-05-01,Rajasthan,166.86,166.86,0.0,0.0,WPO/Patna,False,1065.0,273.0,0.0,0.0,0.0,0,0,0.0,-200.0,0.0,0.0,2.0,-792.0,1065.0,273.0,1,1,1,0,1,1,0,0,0,0
611930,2026-05-01,Chhattisgarh,15530.0,16106.0,5005.4,30.6,National Thermal Power Corporation [NTPC],False,1004.0,0.0,31.077859182913198,31.077859182913198,-0.4778591829131962,1,1,2.0,,0.4778591829131962,0.0,,-1004.0,1004.0,0.0,0,0,0,0,0,0,0,0,0,0
611943,2026-05-01,Gujarat,410.26,410.26,11.3,5.0,Western Railway [WR] - II,False,1185.0,0.0,2.7543508994296304,2.7543508994296304,2.2456491005703696,0,1,0.0,,-2.2456491005703696,0.0,,-1185.0,1185.0,0.0,0,0,0,0,1,0,0,0,0,0
611945,2026-05-01,Gujarat,307.11,307.11,18.9,17.0,Western Railway,False,1461.0,0.0,6.154146722672657,6.154146722672657,10.845853277327343,0,1,0.0,,-10.845853277327343,0.0,,-1461.0,1461.0,0.0,0,0,0,0,1,0,0,0,0,0
611949,2026-05-01,Rajasthan,1160.0,1160.0,1136.8,99.33,Power Grid Corporation of India Limited [POWERGRID],False,943.0,0.0,98.0,98.0,1.3299999999999983,0,1,0.3299999999999983,,-1.3299999999999983,0.0,,-943.0,943.0,0.0,0,0,0,0,0,0,0,0,0,0
611957,2026-05-01,Madhya Pradesh,496.28,496.28,78.35,57.5,"Indian Institute of Technology, Indore",False,760.0,122.0,15.78745869267349,15.78745869267349,41.71254130732651,0,0,-0.5,-142.5,-41.71254130732651,0.0,2.0,-638.0,760.0,122.0,1,1,1,1,0,0,0,0,0,0
611961,2026-05-01,Odisha,454.27,454.27,101.36,8.11,"Indian Institute of Technology, Bhubaneshwar",False,730.0,90.0,22.3127215092346,22.3127215092346,-14.2027215092346,0,0,1.1099999999999994,-191.89,14.2027215092346,0.0,2.0,-640.0,730.0,90.0,1,1,1,0,0,1,1,0,0,0
611963,2026-05-01,Uttarakhand,650.85,650.85,347.26,58.0,National Institute of Technology Uttarakhand,False,760.0,1400.0,53.35484366597526,53.35484366597526,4.64515633402474,0,0,2.0,3.7142857142857153,-4.64515633402474,0.0,0.5428571428571428,640.0,760.0,1400.0,0,0,0,0,0,0,0,0,0,1
611966,2026-05-01,Maharashtra,224.41,224.41,215.43,99.6,Power Grid Corporation of India Limited [POWERGRID],False,912.0,0.0,95.99839579341385,95.99839579341385,3.6016042065861456,0,1,4.799999999999997,,-3.6016042065861456,0.0,,-912.0,912.0,0.0,0,0,0,0,0,0,0,0,0,1
611970,2026-05-01,Gujarat,670.17,670.17,47.46,12.0,PCE/WR,False,1185.0,0.0,7.08178521867586,7.08178521867586,4.91821478132414,0,1,0.0,,-4.91821478132414,0.0,,-1185.0,1185.0,0.0,0,0,0,0,1,0,0,0,0,0
611971,2026-05-01,Gujarat,350.0,349.93,80.49,31.0,PCE/WR,False,1461.0,0.0,23.001743205784013,23.001743205784013,7.998256794215987,1,1,0.0,,-7.998256794215987,0.0,,-1461.0,1461.0,0.0,0,0,0,0,1,0,0,0,0,0
611974,2026-05-01,Gujarat,1430.0,1430.0,582.1,45.0,Western Railway [WR] - II,False,1004.0,0.0,40.70629370629371,40.70629370629371,4.293706293706293,0,1,10.0,,-4.293706293706293,0.0,,-1004.0,1004.0,0.0,0,0,0,0,0,0,0,0,0,0
611977,2026-05-01,Gujarat,487.0,487.0,222.88,53.0,PCE/WR,False,1185.0,276.0,45.765913757700204,45.765913757700204,7.234086242299796,0,0,0.0,-147.0,-7.234086242299796,0.0,2.0,-909.0,1185.0,276.0,1,1,1,0,1,0,0,0,0,0
611978,2026-05-01,Gujarat,158.0,158.0,51.87,10.0,PCE/WR,False,1157.0,120.0,32.82911392405063,32.82911392405063,-22.82911392405063,0,0,0.0,-190.0,22.82911392405063,0.0,2.0,-1037.0,1157.0,120.0,1,1,1,0,1,1,1,1,0,0
611979,2026-05-01,Gujarat,250.0,250.0,185.02,88.0,Western Railway [WR] - II,False,1126.0,90.0,74.00800000000001,74.00800000000001,13.99199999999999,0,1,0.0,-112.0,-13.99199999999999,0.0,2.0,-1036.0,1126.0,90.0,1,1,1,0,1,0,0,0,0,0
612066,2026-05-01,Rajasthan,980.08,980.08,103.03,0.0,Jaipur Metro Rail Corporation,False,973.0,,10.5124071504367,10.5124071504367,-10.5124071504367,0,0,,,10.5124071504367,,,,973.0,,0,0,0,0,0,0,1,0,0,0
612068,2026-05-01,Rajasthan,204.81,204.81,23.34,12.48,Jaipur Metro Rail Corporation,False,882.0,,11.395927933206385,11.395927933206385,1.084072066793615,0,0,,,-1.084072066793615,,,,882.0,,0,0,0,0,0,0,0,0,0,0
612072,2026-05-01,Gujarat,961.67,961.67,519.8,22.0,Western Railway WR - II,False,1185.0,0.0,54.051805712978464,54.051805712978464,-32.051805712978464,0,1,1.0,,32.051805712978464,0.0,,-1185.0,1185.0,0.0,0,0,0,0,0,0,1,1,1,0
