ProjectCode,ProjectName,ReportMonth,ActualOutcome,PredictedRisk,Feature,SHAPValue,Impact,Rank
605156,Rangit-IV HE Project [120 MW] executed by Jal Power Corporation Ltd. [JPCL] - A wholly owned subsidiary of NHPC Ltd. acquired through NCLT,2026-05-01,0,0.1018,numeric__RobustCurrentExpenditurePct,0.193021,Increases Risk,4
605156,Rangit-IV HE Project [120 MW] executed by Jal Power Corporation Ltd. [JPCL] - A wholly owned subsidiary of NHPC Ltd. acquired through NCLT,2026-05-01,0,0.1018,numeric__Expenditure,0.173263,Increases Risk,5
605156,Rangit-IV HE Project [120 MW] executed by Jal Power Corporation Ltd. [JPCL] - A wholly owned subsidiary of NHPC Ltd. acquired through NCLT,2026-05-01,0,0.1018,numeric__missingindicator_Prev_Expenditure,0.164168,Increases Risk,6
605156,Rangit-IV HE Project [120 MW] executed by Jal Power Corporation Ltd. [JPCL] - A wholly owned subsidiary of NHPC Ltd. acquired through NCLT,2026-05-01,0,0.1018,numeric__ScheduleElapsedRatio,-0.160363,Decreases Risk,7
605156,Rangit-IV HE Project [120 MW] executed by Jal Power Corporation Ltd. [JPCL] - A wholly owned subsidiary of NHPC Ltd. acquired through NCLT,2026-05-01,0,0.1018,numeric__Prev_Expenditure,0.148292,Increases Risk,8
605156,Rangit-IV HE Project [120 MW] executed by Jal Power Corporation Ltd. [JPCL] - A wholly owned subsidiary of NHPC Ltd. acquired through NCLT,2026-05-01,0,0.1018,numeric__RobustCurrentGap,-0.13274,Decreases Risk,9
605156,Rangit-IV HE Project [120 MW] executed by Jal Power Corporation Ltd. [JPCL] - A wholly owned subsidiary of NHPC Ltd. acquired through NCLT,2026-05-01,0,0.1018,numeric__ProgressScheduleGap,-0.127182,Decreases Risk,10
606431,"CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE1A",2026-04-01,0,0.1776,numeric__missingindicator_Prev_Expenditure,-0.220617,Decreases Risk,1
606431,"CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE1A",2026-04-01,0,0.1776,numeric__Prev_RobustGap,-0.18536,Decreases Risk,2
606431,"CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE1A",2026-04-01,0,0.1776,numeric__CurrentExpenditureRatio,0.17996,Increases Risk,3
606431,"CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE1A",2026-04-01,0,0.1776,numeric__Expenditure,0.150356,Increases Risk,4
606431,"CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE1A",2026-04-01,0,0.1776,numeric__RobustCurrentExpenditurePct,0.149753,Increases Risk,5
606431,"CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE1A",2026-04-01,0,0.1776,numeric__RobustCurrentGap,-0.14204,Decreases Risk,6
606431,"CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE1A",2026-04-01,0,0.1776,categorical__Agency_National Highways Authority of India [NHAI],-0.124068,Decreases Risk,7
606431,"CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE1A",2026-04-01,0,0.1776,numeric__Physical Progress,0.117723,Increases Risk,8
606431,"CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE1A",2026-04-01,0,0.1776,numeric__RevisedCost,0.083017,Increases Risk,9
606431,"CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE1A",2026-04-01,0,0.1776,numeric__Prev_PhysicalProgress,-0.081475,Decreases Risk,10
606431,CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE 1A,2026-05-01,0,0.6348,numeric__Prev_RobustGap,0.651434,Increases Risk,1
606431,CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE 1A,2026-05-01,0,0.6348,categorical__Agency_National Highways Authority of India [NHAI],-0.351099,Decreases Risk,2
606431,CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE 1A,2026-05-01,0,0.6348,numeric__CurrentExpenditureRatio,0.266515,Increases Risk,3
606431,CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE 1A,2026-05-01,0,0.6348,numeric__missingindicator_Prev_Expenditure,0.195251,Increases Risk,4
606431,CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE 1A,2026-05-01,0,0.6348,numeric__Expenditure,0.19444,Increases Risk,5
606431,CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE 1A,2026-05-01,0,0.6348,numeric__RobustCurrentExpenditurePct,0.190122,Increases Risk,6
606431,CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE 1A,2026-05-01,0,0.6348,numeric__Prev_RevisedCost,0.152374,Increases Risk,7
606431,CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE 1A,2026-05-01,0,0.6348,numeric__Prev_PhysicalProgress,0.122501,Increases Risk,8
606431,CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE 1A,2026-05-01,0,0.6348,numeric__RemainingPlannedDays,0.117267,Increases Risk,9
606431,CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE 1A,2026-05-01,0,0.6348,numeric__Physical Progress,0.096789,Increases Risk,10
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-04-01,0,0.1758,numeric__missingindicator_Prev_Expenditure,-0.231747,Decreases Risk,1
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-04-01,0,0.1758,numeric__RobustCurrentExpenditurePct,0.223863,Increases Risk,2
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-04-01,0,0.1758,numeric__ScheduleElapsedRatio,-0.214434,Decreases Risk,3
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-04-01,0,0.1758,numeric__Prev_RobustGap,-0.19758,Decreases Risk,4
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-04-01,0,0.1758,numeric__CurrentExpenditureRatio,0.144954,Increases Risk,5
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-04-01,0,0.1758,numeric__PlannedDurationDays,0.123486,Increases Risk,6
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-04-01,0,0.1758,categorical__Agency_National Highways Authority of India [NHAI],-0.119157,Decreases Risk,7
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-04-01,0,0.1758,numeric__Expenditure,0.105459,Increases Risk,8
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-04-01,0,0.1758,categorical__State_Telangana,-0.093402,Decreases Risk,9
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-04-01,0,0.1758,numeric__RevisedCost,0.089298,Increases Risk,10
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-05-01,0,0.3707,categorical__Agency_National Highways Authority of India [NHAI],-0.284092,Decreases Risk,1
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-05-01,0,0.3707,numeric__PlannedDurationDays,0.275676,Increases Risk,2
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-05-01,0,0.3707,numeric__RobustCurrentExpenditurePct,0.233735,Increases Risk,3
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-05-01,0,0.3707,numeric__missingindicator_Prev_Expenditure,0.223662,Increases Risk,4
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-05-01,0,0.3707,numeric__Prev_PhysicalProgress,0.187003,Increases Risk,5
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-05-01,0,0.3707,numeric__CurrentExpenditureRatio,0.15115,Increases Risk,6
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-05-01,0,0.3707,numeric__Prev_RobustGap,-0.141163,Decreases Risk,7
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-05-01,0,0.3707,numeric__ScheduleElapsedRatio,-0.134761,Decreases Risk,8
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-05-01,0,0.3707,numeric__Expenditure,0.100105,Increases Risk,9
609996,Construction of Precast housing and hostels at IIT Hyderabad,2026-05-01,0,0.3707,numeric__RobustCurrentGap,-0.096108,Decreases Risk,10
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-04-01,0,0.0644,numeric__PlannedDurationDays,-0.344073,Decreases Risk,1
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-04-01,0,0.0644,categorical__State_Gujarat,-0.323976,Decreases Risk,2
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-04-01,0,0.0644,categorical__Agency_National Highways Authority of India [NHAI],-0.259202,Decreases Risk,3
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-04-01,0,0.0644,numeric__Expenditure,0.197254,Increases Risk,4
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-04-01,0,0.0644,numeric__OriginalCost,0.19619,Increases Risk,5
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-04-01,0,0.0644,numeric__CurrentExpenditureRatio,-0.164999,Decreases Risk,6
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-04-01,0,0.0644,numeric__RobustCurrentExpenditurePct,-0.145247,Decreases Risk,7
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-04-01,0,0.0644,numeric__ProgressScheduleGap,-0.144365,Decreases Risk,8
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-04-01,0,0.0644,numeric__missingindicator_Prev_Expenditure,-0.124166,Decreases Risk,9
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-04-01,0,0.0644,numeric__Prev_RobustGap,-0.092856,Decreases Risk,10
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-05-01,0,0.1275,numeric__PlannedDurationDays,-0.631733,Decreases Risk,1
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-05-01,0,0.1275,categorical__Agency_National Highways Authority of India [NHAI],-0.383126,Decreases Risk,2
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-05-01,0,0.1275,categorical__State_Gujarat,-0.347262,Decreases Risk,3
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-05-01,0,0.1275,numeric__Expenditure,0.206847,Increases Risk,4
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-05-01,0,0.1275,numeric__CurrentGapVsPreviousGap,0.203684,Increases Risk,5
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-05-01,0,0.1275,numeric__OriginalCost,0.148978,Increases Risk,6
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-05-01,0,0.1275,numeric__missingindicator_Prev_Expenditure,0.117202,Increases Risk,7
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-05-01,0,0.1275,numeric__RobustCurrentExpenditurePct,-0.113082,Decreases Risk,8
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-05-01,0,0.1275,numeric__Prev_RevisedCost,-0.081513,Decreases Risk,9
611943,New Broad Gauge line between Naliya to Jakhau Port,2026-05-01,0,0.1275,numeric__Prev_Expenditure,-0.069187,Decreases Risk,10
611945,Petlad Bhadran 23 Kms,2026-04-01,0,0.0766,numeric__PlannedDurationDays,-0.389304,Decreases Risk,1
611945,Petlad Bhadran 23 Kms,2026-04-01,0,0.0766,categorical__State_Gujarat,-0.280457,Decreases Risk,2
611945,Petlad Bhadran 23 Kms,2026-04-01,0,0.0766,numeric__OriginalCost,0.245186,Increases Risk,3
611945,Petlad Bhadran 23 Kms,2026-04-01,0,0.0766,categorical__Agency_National Highways Authority of India [NHAI],-0.183841,Decreases Risk,4
611945,Petlad Bhadran 23 Kms,2026-04-01,0,0.0766,numeric__missingindicator_Prev_Expenditure,-0.150145,Decreases Risk,5
611945,Petlad Bhadran 23 Kms,2026-04-01,0,0.0766,numeric__ScheduleElapsedRatio,0.134695,Increases Risk,6
611945,Petlad Bhadran 23 Kms,2026-04-01,0,0.0766,numeric__Expenditure,0.108082,Increases Risk,7
611945,Petlad Bhadran 23 Kms,2026-04-01,0,0.0766,numeric__CurrentExpenditureRatio,-0.10774,Decreases Risk,8
611945,Petlad Bhadran 23 Kms,2026-04-01,0,0.0766,numeric__RobustCurrentExpenditurePct,-0.104567,Decreases Risk,9
611945,Petlad Bhadran 23 Kms,2026-04-01,0,0.0766,numeric__Prev_RobustGap,-0.093966,Decreases Risk,10
611945,Petlad Bhadran 23 Kms,2026-05-01,0,0.0874,numeric__PlannedDurationDays,-0.568741,Decreases Risk,1
611945,Petlad Bhadran 23 Kms,2026-05-01,0,0.0874,categorical__Agency_National Highways Authority of India [NHAI],-0.386172,Decreases Risk,2
611945,Petlad Bhadran 23 Kms,2026-05-01,0,0.0874,categorical__State_Gujarat,-0.303744,Decreases Risk,3
611945,Petlad Bhadran 23 Kms,2026-05-01,0,0.0874,numeric__OriginalCost,0.185385,Increases Risk,4
611945,Petlad Bhadran 23 Kms,2026-05-01,0,0.0874,numeric__missingindicator_Prev_Expenditure,0.144833,Increases Risk,5
611945,Petlad Bhadran 23 Kms,2026-05-01,0,0.0874,numeric__Expenditure,0.126862,Increases Risk,6
611945,Petlad Bhadran 23 Kms,2026-05-01,0,0.0874,numeric__Prev_RobustGap,-0.095108,Decreases Risk,7
611945,Petlad Bhadran 23 Kms,2026-05-01,0,0.0874,numeric__ScheduleElapsedRatio,0.09143,Increases Risk,8
611945,Petlad Bhadran 23 Kms,2026-05-01,0,0.0874,numeric__RobustCurrentExpenditurePct,-0.088343,Decreases Risk,9
611945,Petlad Bhadran 23 Kms,2026-05-01,0,0.0874,numeric__RobustCurrentGap,-0.071693,Decreases Risk,10
611963,"Construction & Development of Infrastructural Facilities in the main campus of NITUttarakhand at Sumari, Pauri Garhwal",2026-04-01,0,0.1354,numeric__HasPreviousRevisedDoc,-0.383391,Decreases Risk,1
611963,"Construction & Development of Infrastructural Facilities in the main campus of NITUttarakhand at Sumari, Pauri Garhwal",2026-04-01,0,0.1354,categorical__Agency_National Highways Authority of India [NHAI],-0.232049,Decreases Risk,2
611963,"Construction & Development of Infrastructural Facilities in the main campus of NITUttarakhand at Sumari, Pauri Garhwal",2026-04-01,0,0.1354,numeric__CurrentExpenditureRatio,0.14,Increases Risk,3
611963,"Construction & Development of Infrastructural Facilities in the main campus of NITUttarakhand at Sumari, Pauri Garhwal",2026-04-01,0,0.1354,numeric__missingindicator_Prev_Expenditure,-0.138116,Decreases Risk,4
611963,"Construction & Development of Infrastructural Facilities in the main campus of NITUttarakhand at Sumari, Pauri Garhwal",2026-04-01,0,0.1354,numeric__Prev_RobustGap,-0.122363,Decreases Risk,5
611963,"Construction & Development of Infrastructural Facilities in the main campus of NITUttarakhand at Sumari, Pauri Garhwal",2026-04-01,0,0.1354,numeric__ScheduleElapsedRatio,0.110343,Increases Risk,6
611963,"Construction & Development of Infrastructural Facilities in the main campus of NITUttarakhand at Sumari, Pauri Garhwal",2026-04-01,0,0.1354,numeric__PlannedDurationDays,0.101931,Increases Risk,7
611963,"Construction & Development of Infrastructural Facilities in the main campus of NITUttarakhand at Sumari, Pauri Garhwal",2026-04-01,0,0.1354,numeric__RevisedCost,-0.090754,Decreases Risk,8
611963,"Construction & Development of Infrastructural Facilities in the main campus of NITUttarakhand at Sumari, Pauri Garhwal",2026-04-01,0,0.1354,numeric__RobustCurrentExpenditurePct,0.078102,Increases Risk,9
611963,"Construction & Development of Infrastructural Facilities in the main campus of NITUttarakhand at Sumari, Pauri Garhwal",2026-04-01,0,0.1354,categorical__State_Uttarakhand,0.068436,Increases Risk,10
611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",2026-05-01,1,0.1377,numeric__HasPreviousRevisedDoc,-0.384959,Decreases Risk,1
611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",2026-05-01,1,0.1377,categorical__Agency_National Highways Authority of India [NHAI],-0.384294,Decreases Risk,2
611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",2026-05-01,1,0.1377,numeric__Physical Progress,0.182835,Increases Risk,3
611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",2026-05-01,1,0.1377,numeric__CurrentExpenditureRatio,0.132656,Increases Risk,4
611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",2026-05-01,1,0.1377,numeric__missingindicator_Prev_Expenditure,0.126879,Increases Risk,5
611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",2026-05-01,1,0.1377,numeric__ProgressVelocity,-0.112408,Decreases Risk,6
611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",2026-05-01,1,0.1377,numeric__RobustCurrentGap,-0.077679,Decreases Risk,7
611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",2026-05-01,1,0.1377,numeric__RevisedCost,-0.07589,Decreases Risk,8
611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",2026-05-01,1,0.1377,numeric__ProgressScheduleGap,-0.073338,Decreases Risk,9
611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",2026-05-01,1,0.1377,numeric__ProjectAgeDays,0.071952,Increases Risk,10
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-04-01,0,0.1906,numeric__CurrentExpenditureRatio,0.343005,Increases Risk,1
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-04-01,0,0.1906,categorical__State_Gujarat,-0.339464,Decreases Risk,2
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-04-01,0,0.1906,numeric__RobustCurrentGap,0.227792,Increases Risk,3
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-04-01,0,0.1906,categorical__Agency_National Highways Authority of India [NHAI],-0.211262,Decreases Risk,4
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-04-01,0,0.1906,numeric__ProgressScheduleGap,-0.139321,Decreases Risk,5
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-04-01,0,0.1906,numeric__missingindicator_Prev_Expenditure,-0.129769,Decreases Risk,6
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-04-01,0,0.1906,numeric__PlannedDurationDays,0.126683,Increases Risk,7
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-04-01,0,0.1906,numeric__OriginalCost,-0.122094,Decreases Risk,8
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-04-01,0,0.1906,numeric__Expenditure,0.108731,Increases Risk,9
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-04-01,0,0.1906,numeric__RobustCurrentExpenditurePct,0.101039,Increases Risk,10
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-05-01,0,0.3369,numeric__ProgressVelocity,0.448342,Increases Risk,1
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-05-01,0,0.3369,numeric__CurrentGapVsPreviousGap,0.352952,Increases Risk,2
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-05-01,0,0.3369,categorical__Agency_National Highways Authority of India [NHAI],-0.316881,Decreases Risk,3
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-05-01,0,0.3369,categorical__State_Gujarat,-0.27934,Decreases Risk,4
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-05-01,0,0.3369,numeric__CurrentExpenditureRatio,0.237337,Increases Risk,5
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-05-01,0,0.3369,numeric__Prev_ProgressRemaining,-0.209244,Decreases Risk,6
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-05-01,0,0.3369,numeric__missingindicator_Prev_Expenditure,0.102603,Increases Risk,7
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-05-01,0,0.3369,numeric__Prev_RevisedCost,0.10044,Increases Risk,8
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-05-01,0,0.3369,numeric__OriginalCost,-0.096549,Decreases Risk,9
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,2026-05-01,0,0.3369,numeric__Expenditure,0.09344,Increases Risk,10
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [BidarTransmission Ltd]",2026-04-01,0,0.1461,numeric__RobustCurrentExpenditurePct,0.248219,Increases Risk,1
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [BidarTransmission Ltd]",2026-04-01,0,0.1461,numeric__missingindicator_Prev_Expenditure,-0.231182,Decreases Risk,2
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [BidarTransmission Ltd]",2026-04-01,0,0.1461,numeric__CurrentExpenditureRatio,0.22927,Increases Risk,3
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [BidarTransmission Ltd]",2026-04-01,0,0.1461,categorical__Agency_Power Grid Corporation of India Limited [POWERGRID],-0.188974,Decreases Risk,4
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [BidarTransmission Ltd]",2026-04-01,0,0.1461,categorical__Agency_National Highways Authority of India [NHAI],-0.188603,Decreases Risk,5
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [BidarTransmission Ltd]",2026-04-01,0,0.1461,numeric__PlannedDurationDays,0.166157,Increases Risk,6
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [BidarTransmission Ltd]",2026-04-01,0,0.1461,numeric__Prev_RobustGap,-0.148058,Decreases Risk,7
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [BidarTransmission Ltd]",2026-04-01,0,0.1461,numeric__Physical Progress,-0.12079,Decreases Risk,8
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [BidarTransmission Ltd]",2026-04-01,0,0.1461,numeric__ProjectAgeDays,-0.084749,Decreases Risk,9
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [BidarTransmission Ltd]",2026-04-01,0,0.1461,numeric__RemainingPlannedDays,-0.068206,Decreases Risk,10
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd]",2026-05-01,0,0.3358,numeric__PlannedDurationDays,0.429842,Increases Risk,1
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd]",2026-05-01,0,0.3358,categorical__Agency_National Highways Authority of India [NHAI],-0.323146,Decreases Risk,2
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd]",2026-05-01,0,0.3358,numeric__CurrentGapVsPreviousGap,0.267836,Increases Risk,3
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd]",2026-05-01,0,0.3358,numeric__RobustCurrentExpenditurePct,0.248287,Increases Risk,4
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd]",2026-05-01,0,0.3358,numeric__missingindicator_Prev_Expenditure,0.211568,Increases Risk,5
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd]",2026-05-01,0,0.3358,numeric__Prev_ExpenditureRatio,-0.146442,Decreases Risk,6
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd]",2026-05-01,0,0.3358,numeric__Prev_RevisedCost,0.141123,Increases Risk,7
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd]",2026-05-01,0,0.3358,numeric__Prev_Expenditure,0.137874,Increases Risk,8
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd]",2026-05-01,0,0.3358,categorical__Agency_Power Grid Corporation of India Limited [POWERGRID],-0.134341,Decreases Risk,9
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd]",2026-05-01,0,0.3358,numeric__Prev_RobustExpenditurePct,-0.122286,Decreases Risk,10
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-04-01,0,0.0146,numeric__PlannedDurationDays,-0.48671,Decreases Risk,1
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-04-01,0,0.0146,categorical__State_Uttar Pradesh,-0.436075,Decreases Risk,2
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-04-01,0,0.0146,numeric__RevisedCost,-0.402374,Decreases Risk,3
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-04-01,0,0.0146,numeric__OriginalCost,-0.353588,Decreases Risk,4
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-04-01,0,0.0146,numeric__HasPreviousRevisedDoc,-0.302981,Decreases Risk,5
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-04-01,0,0.0146,categorical__Agency_National Highways Authority of India [NHAI],-0.239927,Decreases Risk,6
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-04-01,0,0.0146,numeric__Expenditure,-0.19904,Decreases Risk,7
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-04-01,0,0.0146,numeric__ScheduleElapsedRatio,0.186166,Increases Risk,8
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-04-01,0,0.0146,numeric__RemainingPlannedDays,-0.128487,Decreases Risk,9
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-04-01,0,0.0146,numeric__ProjectAgeDays,-0.107566,Decreases Risk,10
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-05-01,0,0.0136,numeric__PlannedDurationDays,-0.710756,Decreases Risk,1
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-05-01,0,0.0136,categorical__State_Uttar Pradesh,-0.556729,Decreases Risk,2
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-05-01,0,0.0136,categorical__Agency_National Highways Authority of India [NHAI],-0.368523,Decreases Risk,3
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-05-01,0,0.0136,numeric__RevisedCost,-0.33631,Decreases Risk,4
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-05-01,0,0.0136,numeric__OriginalCost,-0.295812,Decreases Risk,5
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-05-01,0,0.0136,numeric__RemainingPlannedDays,-0.255054,Decreases Risk,6
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-05-01,0,0.0136,numeric__Expenditure,-0.230204,Decreases Risk,7
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-05-01,0,0.0136,numeric__ProgressVelocity,-0.12147,Decreases Risk,8
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",2026-05-01,0,0.0136,numeric__ProjectAgeDays,-0.106226,Decreases Risk,9
